2008,168,"HNL","ARN","14:00","Friday","0:00","Saturday",125,2
2009,171,"HNL","ARN","15:00","Friday","3:00","Saturday",199.99,2
2010,174,"HNL","GCM","4:00","Friday","8:00","Friday",599.95,3
2011,177,"HNL","GCM","6:00","Friday","11:00","Friday",125,3
2012,180,"HNL","GCM","8:00","Friday","14:00","Friday",99.95,3
2013,183,"HNL","GCM","9:00","Friday","16:00","Friday",233.99,3
2014,186,"HNL","GCM","10:00","Friday","18:00","Friday",59,3
2015,189,"HNL","GCM","12:00","Friday","20:00","Friday",79.95,3
2016,192,"HNL","YYZ","4:00","Friday","8:00","Friday",233.99,3
2017,195,"HNL","YYZ","6:00","Friday","11:00","Friday",233.99,3
2018,198,"HNL","ITO","4:00","Friday","8:00","Friday",99.95,2
2019,201,"HNL","ITO","6:00","Friday","11:00","Friday",79.95,2
2020,204,"HNL","ITO","8:00","Friday","14:00","Friday",199.99,2
2021,207,"HNL","ITO","9:00","Friday","16:00","Friday",299.99,2
2022,210,"HNL","ITO","10:00","Friday","18:00","Friday",233.99,2
2023,213,"HNL","ITO","12:00","Friday","20:00","Friday",125,2
2024,216,"HNL","ITO","14:00","Friday","0:00","Saturday",125,2
2025,219,"HNL","HNL","4:00","Friday","8:00","Friday",299.99,1
2026,222,"HNL","HNL","6:00","Friday","11:00","Friday",125,1
2027,225,"HNL","HNL","8:00","Friday","14:00","Friday",233.99,1
2028,228,"HNL","HNL","9:00","Friday","16:00","Friday",79.95,1
2029,231,"HNL","CUR","4:00","Friday","8:00","Friday",199.99,2
2030,234,"HKG","HNL","4:00","Friday","8:00","Friday",125,1
2031,237,"HKG","HNL","6:00","Friday","11:00","Friday",199.99,1
2032,240,"HKG","HNL","8:00","Friday","14:00","Friday",209.89,1
2033,243,"HKG","HNL","9:00","Friday","16:00","Friday",159.99,1
2034,246,"HKG","NRT","4:00","Friday","8:00","Friday",233.99,4
2035,249,"HKG","NRT","6:00","Friday","11:00","Friday",159.99,4
2036,252,"HKG","NRT","8:00","Friday","14:00","Friday",209.89,4
2037,255,"HKG","CDG","4:00","Friday","8:00","Friday",159.99,2
2038,258,"HKG","CDG","6:00","Friday","11:00","Friday",125,2
2039,261,"HKG","CDG","8:00","Friday","14:00","Friday",209.89,2
2040,264,"HKG","CDG","9:00","Friday","16:00","Friday",209.89,2
2041,267,"HKG","CDG","10:00","Friday","18:00","Friday",599.95,2
2042,270,"HKG","CDG","12:00","Friday","20:00","Friday",125,2
2043,273,"HKG","CDG","14:00","Friday","0:00","Saturday",79.95,2
2044,276,"HKG","CDG","15:00","Friday","3:00","Saturday",99.95,2
2045,279,"HKG","CDG","17:00","Friday","7:00","Saturday",59,2
2046,282,"HKG","LHR","4:00","Friday","8:00","Friday",209.89,1
2047,285,"HKG","LHR","6:00","Friday","11:00","Friday",159.99,1
2048,288,"HKG","LHR","8:00","Friday","14:00","Friday",125,1
2049,291,"HKG","LHR","9:00","Friday","16:00","Friday",299.99,1
2050,294,"HKG","ARN","4:00","Friday","8:00","Friday",209.89,2
2051,297,"HKG","ARN","6:00","Friday","11:00","Friday",159.99,2
2052,300,"HKG","ARN","8:00","Friday","14:00","Friday",79.95,2
2053,303,"HKG","ARN","9:00","Friday","16:00","Friday",199.99,2
2054,306,"HKG","ARN","10:00","Friday","18:00","Friday",209.89,2
2055,309,"HKG","ARN","12:00","Friday","20:00","Friday",125,2
2056,312,"HKG","ARN","14:00","Friday","0:00","Saturday",79.95,2
2057,315,"HKG","ARN","15:00","Friday","3:00","Saturday",209.89,2
2058,318,"HKG","ARN","17:00","Friday","7:00","Saturday",159.99,2
2059,321,"HKG","GCM","4:00","Friday","8:00","Friday",199.99,4
2060,324,"HKG","GCM","6:00","Friday","11:00","Friday",599.95,4
2061,327,"HKG","GCM","8:00","Friday","14:00","Friday",159.99,4
2062,330,"HKG","GCM","9:00","Friday","16:00","Friday",199.99,4
2063,333,"HKG","GCM","10:00","Friday","18:00","Friday",199.99,4
2064,336,"HKG","GCM","12:00","Friday","20:00","Friday",79.95,4
2065,339,"HKG","GCM","14:00","Friday","0:00","Saturday",79.95,4
2066,342,"HKG","YYZ","4:00","Friday","8:00","Friday",209.89,2
2067,345,"HKG","YYZ","6:00","Friday","11:00","Friday",159.99,2
2068,348,"HKG","YYZ","8:00","Friday","14:00","Friday",59,2
2069,351,"HKG","YYZ","9:00","Friday","16:00","Friday",233.99,2
2070,354,"HKG","YYZ","10:00","Friday","18:00","Friday",59,2
2071,357,"HKG","ITO","4:00","Friday","8:00","Friday",59,2
2072,360,"HKG","ITO","6:00","Friday","11:00","Friday",159.99,2
2073,363,"HKG","ITO","8:00","Friday","14:00","Friday",159.99,2
2074,366,"HKG","ITO","9:00","Friday","16:00","Friday",209.89,2
2075,369,"HKG","ITO","10:00","Friday","18:00","Friday",125,2
2076,372,"HKG","HNL","4:00","Friday","8:00","Friday",599.95,4
2077,375,"HKG","HNL","6:00","Friday","11:00","Friday",299.99,4
2078,378,"HKG","HNL","8:00","Friday","14:00","Friday",209.89,4
2079,381,"HKG","HNL","9:00","Friday","16:00","Friday",79.95,4
2080,384,"HKG","HNL","10:00","Friday","18:00","Friday",159.99,4
2081,387,"HKG","HNL","12:00","Friday","20:00","Friday",233.99,4
2082,390,"HKG","CUR","4:00","Friday","8:00","Friday",79.95,3
2083,393,"HKG","CUR","6:00","Friday","11:00","Friday",99.95,3
2084,396,"NRT","HNL","4:00","Friday","8:00","Friday",159.99,2
2085,399,"NRT","HNL","6:00","Friday","11:00","Friday",209.89,2
2086,402,"NRT","HNL","8:00","Friday","14:00","Friday",199.99,2
2087,405,"NRT","HKG","4:00","Friday","8:00","Friday",299.99,2
2088,408,"NRT","HKG","6:00","Friday","11:00","Friday",299.99,2
2089,411,"NRT","HKG","8:00","Friday","14:00","Friday",125,2
2090,414,"NRT","HKG","9:00","Friday","16:00","Friday",199.99,2
2091,417,"NRT","CDG","4:00","Friday","8:00","Friday",99.95,4
2092,420,"NRT","CDG","6:00","Friday","11:00","Friday",233.99,4
2093,423,"NRT","LHR","4:00","Friday","8:00","Friday",599.95,3
2094,426,"NRT","LHR","6:00","Friday","11:00","Friday",599.95,3
2095,429,"NRT","LHR","8:00","Friday","14:00","Friday",209.89,3
2096,432,"NRT","LHR","9:00","Friday","16:00","Friday",79.95,3
2097,435,"NRT","LHR","10:00","Friday","18:00","Friday",125,3
2098,438,"NRT","LHR","12:00","Friday","20:00","Friday",59,3
2099,441,"NRT","LHR","14:00","Friday","0:00","Saturday",125,3
2100,444,"NRT","LHR","15:00","Friday","3:00","Saturday",125,3
2101,447,"NRT","ARN","4:00","Friday","8:00","Friday",125,3
2102,450,"NRT","ARN","6:00","Friday","11:00","Friday",209.89,3
2103,453,"NRT","ARN","8:00","Friday","14:00","Friday",199.99,3
2104,456,"NRT","ARN","9:00","Friday","16:00","Friday",99.95,3
2105,459,"NRT","GCM","4:00","Friday","8:00","Friday",199.99,2
2106,462,"NRT","GCM","6:00","Friday","11:00","Friday",125,2
2107,465,"NRT","YYZ","4:00","Friday","8:00","Friday",79.95,3
2108,468,"NRT","YYZ","6:00","Friday","11:00","Friday",299.99,3
2109,471,"NRT","YYZ","8:00","Friday","14:00","Friday",79.95,3
2110,474,"NRT","YYZ","9:00","Friday","16:00","Friday",79.95,3
2111,477,"NRT","YYZ","10:00","Friday","18:00","Friday",79.95,3
2112,480,"NRT","ITO","4:00","Friday","8:00","Friday",209.89,2
2113,483,"NRT","ITO","6:00","Friday","11:00","Friday",233.99,2
2114,486,"NRT","ITO","8:00","Friday","14:00","Friday",209.89,2
2115,489,"NRT","ITO","9:00","Friday","16:00","Friday",599.95,2
2116,492,"NRT","ITO","10:00","Friday","18:00","Friday",209.89,2
2117,495,"NRT","ITO","12:00","Friday","20:00","Friday",59,2
2118,498,"NRT","ITO","14:00","Friday","0:00","Saturday",209.89,2
2119,501,"NRT","ITO","15:00","Friday","3:00","Saturday",599.95,2
2120,504,"NRT","ITO","17:00","Friday","7:00","Saturday",299.99,2
2121,507,"NRT","HNL","4:00","Friday","8:00","Friday",125,1
2122,510,"NRT","HNL","6:00","Friday","11:00","Friday",99.95,1
2123,513,"NRT","HNL","8:00","Friday","14:00","Friday",599.95,1
2124,516,"NRT","HNL","9:00","Friday","16:00","Friday",209.89,1
2125,519,"NRT","HNL","10:00","Friday","18:00","Friday",59,1
2126,522,"NRT","HNL","12:00","Friday","20:00","Friday",199.99,1
2127,525,"NRT","HNL","14:00","Friday","0:00","Saturday",79.95,1
2128,528,"NRT","HNL","15:00","Friday","3:00","Saturday",233.99,1
2129,531,"NRT","HNL","17:00","Friday","7:00","Saturday",79.95,1
2130,534,"NRT","CUR","4:00","Friday","8:00","Friday",59,2
2131,537,"NRT","CUR","6:00","Friday","11:00","Friday",159.99,2
2132,540,"NRT","CUR","8:00","Friday","14:00","Friday",233.99,2
2133,543,"NRT","CUR","9:00","Friday","16:00","Friday",59,2
2134,546,"NRT","CUR","10:00","Friday","18:00","Friday",79.95,2
2135,549,"CDG","HNL","4:00","Friday","8:00","Friday",233.99,2
2136,552,"CDG","HNL","6:00","Friday","11:00","Friday",125,2
2137,555,"CDG","HNL","8:00","Friday","14:00","Friday",209.89,2
2138,558,"CDG","HNL","9:00","Friday","16:00","Friday",59,2
2139,561,"CDG","HNL","10:00","Friday","18:00","Friday",59,2
2140,564,"CDG","HNL","12:00","Friday","20:00","Friday",79.95,2
2141,567,"CDG","HKG","4:00","Friday","8:00","Friday",99.95,3
2142,570,"CDG","HKG","6:00","Friday","11:00","Friday",209.89,3
2143,573,"CDG","HKG","8:00","Friday","14:00","Friday",299.99,3
2144,576,"CDG","HKG","9:00","Friday","16:00","Friday",299.99,3
2145,579,"CDG","HKG","10:00","Friday","18:00","Friday",79.95,3
2146,582,"CDG","NRT","4:00","Friday","8:00","Friday",209.89,1
2147,585,"CDG","NRT","6:00","Friday","11:00","Friday",59,1
2148,588,"CDG","NRT","8:00","Friday","14:00","Friday",233.99,1
2149,591,"CDG","NRT","9:00","Friday","16:00","Friday",199.99,1
2150,594,"CDG","NRT","10:00","Friday","18:00","Friday",299.99,1
2151,597,"CDG","NRT","12:00","Friday","20:00","Friday",233.99,1
2152,600,"CDG","NRT","14:00","Friday","0:00","Saturday",79.95,1
2153,603,"CDG","NRT","15:00","Friday","3:00","Saturday",59,1
2154,606,"CDG","LHR","4:00","Friday","8:00","Friday",233.99,2
2155,609,"CDG","LHR","6:00","Friday","11:00","Friday",125,2
2156,612,"CDG","LHR","8:00","Friday","14:00","Friday",599.95,2
2157,615,"CDG","LHR","9:00","Friday","16:00","Friday",233.99,2
2158,618,"CDG","LHR","10:00","Friday","18:00","Friday",79.95,2
2159,621,"CDG","LHR","12:00","Friday","20:00","Friday",125,2
2160,624,"CDG","LHR","14:00","Friday","0:00","Saturday",299.99,2
2161,627,"CDG","LHR","15:00","Friday","3:00","Saturday",599.95,2
2162,630,"CDG","ARN","4:00","Friday","8:00","Friday",233.99,1
2163,633,"CDG","ARN","6:00","Friday","11:00","Friday",209.89,1
2164,636,"CDG","ARN","8:00","Friday","14:00","Friday",59,1
2165,639,"CDG","ARN","9:00","Friday","16:00","Friday",79.95,1
2166,642,"CDG","GCM","4:00","Friday","8:00","Friday",125,2
2167,645,"CDG","GCM","6:00","Friday","11:00","Friday",99.95,2
2168,648,"CDG","GCM","8:00","Friday","14:00","Friday",233.99,2
2169,651,"CDG","GCM","9:00","Friday","16:00","Friday",59,2
2170,654,"CDG","GCM","10:00","Friday","18:00","Friday",599.95,2
2171,657,"CDG","GCM","12:00","Friday","20:00","Friday",79.95,2
2172,660,"CDG","GCM","14:00","Friday","0:00","Saturday",59,2
2173,663,"CDG","YYZ","4:00","Friday","8:00","Friday",79.95,1
2174,666,"CDG","YYZ","6:00","Friday","11:00","Friday",233.99,1
2175,669,"CDG","YYZ","8:00","Friday","14:00","Friday",209.89,1
2176,672,"CDG","YYZ","9:00","Friday","16:00","Friday",159.99,1
2177,675,"CDG","YYZ","10:00","Friday","18:00","Friday",79.95,1
2178,678,"CDG","ITO","4:00","Friday","8:00","Friday",209.89,1
2179,681,"CDG","ITO","6:00","Friday","11:00","Friday",233.99,1
2180,684,"CDG","ITO","8:00","Friday","14:00","Friday",233.99,1
2181,687,"CDG","ITO","9:00","Friday","16:00","Friday",159.99,1
2182,690,"CDG","ITO","10:00","Friday","18:00","Friday",209.89,1
2183,693,"CDG","ITO","12:00","Friday","20:00","Friday",299.99,1
2184,696,"CDG","ITO","14:00","Friday","0:00","Saturday",233.99,1
2185,699,"CDG","ITO","15:00","Friday","3:00","Saturday",599.95,1
2186,702,"CDG","HNL","4:00","Friday","8:00","Friday",59,1
2187,705,"CDG","HNL","6:00","Friday","11:00","Friday",159.99,1
2188,708,"CDG","HNL","8:00","Friday","14:00","Friday",125,1
2189,711,"CDG","HNL","9:00","Friday","16:00","Friday",159.99,1
2190,714,"CDG","HNL","10:00","Friday","18:00","Friday",209.89,1
2191,717,"LHR","HNL","4:00","Friday","8:00","Friday",99.95,2
2192,720,"LHR","HNL","6:00","Friday","11:00","Friday",79.95,2
2193,723,"LHR","HNL","8:00","Friday","14:00","Friday",599.95,2
2194,726,"LHR","HNL","9:00","Friday","16:00","Friday",125,2
2195,729,"LHR","HNL","10:00","Friday","18:00","Friday",79.95,2
2196,732,"LHR","HNL","12:00","Friday","20:00","Friday",159.99,2
2197,735,"LHR","HNL","14:00","Friday","0:00","Saturday",59,2
2198,738,"LHR","HNL","15:00","Friday","3:00","Saturday",159.99,2
2199,741,"LHR","HKG","4:00","Friday","8:00","Friday",199.99,2
2200,744,"LHR","HKG","6:00","Friday","11:00","Friday",199.99,2
2201,747,"LHR","HKG","8:00","Friday","14:00","Friday",299.99,2
2202,750,"LHR","HKG","9:00","Friday","16:00","Friday",599.95,2
2203,753,"LHR","HKG","10:00","Friday","18:00","Friday",79.95,2
2204,756,"LHR","NRT","4:00","Friday","8:00","Friday",159.99,3
2205,759,"LHR","NRT","6:00","Friday","11:00","Friday",159.99,3
2206,762,"LHR","NRT","8:00","Friday","14:00","Friday",59,3
2207,765,"LHR","NRT","9:00","Friday","16:00","Friday",59,3
2208,768,"LHR","NRT","10:00","Friday","18:00","Friday",125,3
2209,771,"LHR","NRT","12:00","Friday","20:00","Friday",599.95,3
2210,774,"LHR","NRT","14:00","Friday","0:00","Saturday",99.95,3
2211,777,"LHR","NRT","15:00","Friday","3:00","Saturday",125,3
2212,780,"LHR","NRT","17:00","Friday","7:00","Saturday",99.95,3
2213,783,"LHR","CDG","4:00","Friday","8:00","Friday",99.95,2
2214,786,"LHR","CDG","6:00","Friday","11:00","Friday",125,2
2215,789,"LHR","CDG","8:00","Friday","14:00","Friday",233.99,2
2216,792,"LHR","CDG","9:00","Friday","16:00","Friday",599.95,2
2217,795,"LHR","GCM","4:00","Friday","8:00","Friday",209.89,4
2218,798,"LHR","GCM","6:00","Friday","11:00","Friday",299.99,4
2219,801,"LHR","GCM","8:00","Friday","14:00","Friday",125,4
2220,804,"LHR","GCM","9:00","Friday","16:00","Friday",299.99,4
2221,807,"LHR","GCM","10:00","Friday","18:00","Friday",79.95,4
2222,810,"LHR","GCM","12:00","Friday","20:00","Friday",299.99,4
2223,813,"LHR","YYZ","4:00","Friday","8:00","Friday",99.95,1
2224,816,"LHR","ITO","4:00","Friday","8:00","Friday",599.95,4
2225,819,"LHR","ITO","6:00","Friday","11:00","Friday",159.99,4
2226,822,"LHR","ITO","8:00","Friday","14:00","Friday",199.99,4
2227,825,"LHR","ITO","9:00","Friday","16:00","Friday",233.99,4
2228,828,"LHR","ITO","10:00","Friday","18:00","Friday",159.99,4
2229,831,"LHR","ITO","12:00","Friday","20:00","Friday",99.95,4
2230,834,"LHR","CUR","4:00","Friday","8:00","Friday",125,3
2231,837,"LHR","CUR","6:00","Friday","11:00","Friday",159.99,3
2232,840,"LHR","CUR","8:00","Friday","14:00","Friday",199.99,3
2233,843,"LHR","CUR","9:00","Friday","16:00","Friday",99.95,3
2234,846,"LHR","CUR","10:00","Friday","18:00","Friday",199.99,3
2235,849,"ARN","HNL","4:00","Friday","8:00","Friday",599.95,2
2236,852,"ARN","HNL","6:00","Friday","11:00","Friday",59,2
2237,855,"ARN","HNL","8:00","Friday","14:00","Friday",233.99,2
2238,858,"ARN","HKG","4:00","Friday","8:00","Friday",59,2
2239,861,"ARN","NRT","4:00","Friday","8:00","Friday",99.95,2
2240,864,"ARN","NRT","6:00","Friday","11:00","Friday",599.95,2
2241,867,"ARN","NRT","8:00","Friday","14:00","Friday",209.89,2
2242,870,"ARN","NRT","9:00","Friday","16:00","Friday",59,2
2243,873,"ARN","NRT","10:00","Friday","18:00","Friday",59,2
2244,876,"ARN","NRT","12:00","Friday","20:00","Friday",159.99,2
2245,879,"ARN","NRT","14:00","Friday","0:00","Saturday",79.95,2
2246,882,"ARN","NRT","15:00","Friday","3:00","Saturday",209.89,2
2247,885,"ARN","CDG","4:00","Friday","8:00","Friday",299.99,1
2248,888,"ARN","CDG","6:00","Friday","11:00","Friday",125,1
2249,891,"ARN","CDG","8:00","Friday","14:00","Friday",199.99,1
2250,894,"ARN","CDG","9:00","Friday","16:00","Friday",99.95,1
2251,897,"ARN","CDG","10:00","Friday","18:00","Friday",125,1
2252,900,"ARN","CDG","12:00","Friday","20:00","Friday",125,1
2253,903,"ARN","CDG","14:00","Friday","0:00","Saturday",209.89,1
2254,906,"ARN","CDG","15:00","Friday","3:00","Saturday",199.99,1
2255,909,"ARN","CDG","17:00","Friday","7:00","Saturday",209.89,1
2256,912,"ARN","LHR","4:00","Friday","8:00","Friday",125,3
2257,915,"ARN","LHR","6:00","Friday","11:00","Friday",209.89,3
2258,918,"ARN","LHR","8:00","Friday","14:00","Friday",233.99,3
2259,921,"ARN","LHR","9:00","Friday","16:00","Friday",159.99,3
2260,924,"ARN","LHR","10:00","Friday","18:00","Friday",599.95,3
2261,927,"ARN","LHR","12:00","Friday","20:00","Friday",99.95,3
2262,930,"ARN","LHR","14:00","Friday","0:00","Saturday",99.95,3
2263,933,"ARN","LHR","15:00","Friday","3:00","Saturday",209.89,3
2264,936,"ARN","GCM","4:00","Friday","8:00","Friday",299.99,2
2265,939,"ARN","GCM","6:00","Friday","11:00","Friday",233.99,2
2266,942,"ARN","GCM","8:00","Friday","14:00","Friday",59,2
2267,945,"ARN","GCM","9:00","Friday","16:00","Friday",99.95,2
2268,948,"ARN","GCM","10:00","Friday","18:00","Friday",125,2
2269,951,"ARN","GCM","12:00","Friday","20:00","Friday",199.99,2
2270,954,"ARN","GCM","14:00","Friday","0:00","Saturday",125,2
2271,957,"ARN","GCM","15:00","Friday","3:00","Saturday",99.95,2
2272,960,"ARN","YYZ","4:00","Friday","8:00","Friday",159.99,2
2273,963,"ARN","YYZ","6:00","Friday","11:00","Friday",233.99,2
2274,966,"ARN","ITO","4:00","Friday","8:00","Friday",233.99,3
2275,969,"ARN","ITO","6:00","Friday","11:00","Friday",209.89,3
2276,972,"ARN","ITO","8:00","Friday","14:00","Friday",125,3
2277,975,"ARN","ITO","9:00","Friday","16:00","Friday",233.99,3
2278,978,"ARN","ITO","10:00","Friday","18:00","Friday",299.99,3
2279,981,"ARN","HNL","4:00","Friday","8:00","Friday",299.99,2
2280,984,"ARN","HNL","6:00","Friday","11:00","Friday",59,2
2281,987,"ARN","HNL","8:00","Friday","14:00","Friday",599.95,2
2282,990,"ARN","HNL","9:00","Friday","16:00","Friday",99.95,2
2283,993,"ARN","HNL","10:00","Friday","18:00","Friday",233.99,2
2284,996,"ARN","HNL","12:00","Friday","20:00","Friday",99.95,2
2285,999,"ARN","HNL","14:00","Friday","0:00","Saturday",209.89,2
2286,1002,"ARN","HNL","15:00","Friday","3:00","Saturday",79.95,2
2287,1005,"GCM","HNL","4:00","Friday","8:00","Friday",299.99,3
2288,1008,"GCM","HNL","6:00","Friday","11:00","Friday",99.95,3
2289,1011,"GCM","HKG","4:00","Friday","8:00","Friday",233.99,3
2290,1014,"GCM","HKG","6:00","Friday","11:00","Friday",99.95,3
2291,1017,"GCM","HKG","8:00","Friday","14:00","Friday",59,3
2292,1020,"GCM","HKG","9:00","Friday","16:00","Friday",209.89,3
2293,1023,"GCM","HKG","10:00","Friday","18:00","Friday",99.95,3
2294,1026,"GCM","NRT","4:00","Friday","8:00","Friday",159.99,2
2295,1029,"GCM","CDG","4:00","Friday","8:00","Friday",599.95,2
2296,1032,"GCM","CDG","6:00","Friday","11:00","Friday",599.95,2
2297,1035,"GCM","CDG","8:00","Friday","14:00","Friday",299.99,2
2298,1038,"GCM","LHR","4:00","Friday","8:00","Friday",159.99,4
2299,1041,"GCM","ARN","4:00","Friday","8:00","Friday",199.99,3
2300,1044,"GCM","ARN","6:00","Friday","11:00","Friday",233.99,3
2301,1047,"GCM","ARN","8:00","Friday","14:00","Friday",199.99,3
2302,1050,"GCM","YYZ","4:00","Friday","8:00","Friday",199.99,3
2303,1053,"GCM","YYZ","6:00","Friday","11:00","Friday",199.99,3
2304,1056,"GCM","YYZ","8:00","Friday","14:00","Friday",599.95,3
2305,1059,"GCM","YYZ","9:00","Friday","16:00","Friday",79.95,3
2306,1062,"GCM","YYZ","10:00","Friday","18:00","Friday",99.95,3
2307,1065,"GCM","YYZ","12:00","Friday","20:00","Friday",59,3
2308,1068,"GCM","YYZ","14:00","Friday","0:00","Saturday",159.99,3
2309,1071,"GCM","ITO","4:00","Friday","8:00","Friday",599.95,1
2310,1074,"GCM","ITO","6:00","Friday","11:00","Friday",209.89,1
2311,1077,"GCM","ITO","8:00","Friday","14:00","Friday",233.99,1
2312,1080,"GCM","ITO","9:00","Friday","16:00","Friday",99.95,1
2313,1083,"GCM","ITO","10:00","Friday","18:00","Friday",233.99,1
2314,1086,"GCM","ITO","12:00","Friday","20:00","Friday",159.99,1
2315,1089,"GCM","ITO","14:00","Friday","0:00","Saturday",233.99,1
2316,1092,"GCM","ITO","15:00","Friday","3:00","Saturday",59,1
2317,1095,"GCM","ITO","17:00","Friday","7:00","Saturday",79.95,1
2318,1098,"GCM","HNL","4:00","Friday","8:00","Friday",199.99,2
2319,1101,"GCM","HNL","6:00","Friday","11:00","Friday",209.89,2
2320,1104,"GCM","HNL","8:00","Friday","14:00","Friday",233.99,2
2321,1107,"GCM","HNL","9:00","Friday","16:00","Friday",199.99,2
2322,1110,"GCM","CUR","4:00","Friday","8:00","Friday",125,1
2323,1113,"GCM","CUR","6:00","Friday","11:00","Friday",599.95,1
2324,1116,"GCM","CUR","8:00","Friday","14:00","Friday",125,1
2325,1119,"GCM","CUR","9:00","Friday","16:00","Friday",233.99,1
2326,1122,"GCM","CUR","10:00","Friday","18:00","Friday",59,1
2327,1125,"YYZ","HNL","4:00","Friday","8:00","Friday",125,1
2328,1128,"YYZ","HNL","6:00","Friday","11:00","Friday",599.95,1
