flightnum,departcity,arrivecity,departdaytime,arrivedaytime,cost,code
591,"CDG","NRT","2022-01-06 09:00","2022-01-06 16:00",199.99,1
594,"CDG","NRT","2022-01-06 10:00","2022-01-06 18:00",299.99,1
597,"CDG","NRT","2022-01-06 12:00","2022-01-06 20:00",233.99,1
600,"CDG","NRT","2022-01-06 14:00","2022-01-07 00:00",79.95,1
603,"CDG","NRT","2022-01-07 15:00","2022-01-07 03:00",59.00,1
606,"CDG","LHR","2022-01-06 04:00","2022-01-06 08:00",233.99,2
609,"CDG","LHR","2022-01-06 06:00","2022-01-06 11:00",125.00,2
612,"CDG","LHR","2022-01-06 08:00","2022-01-06 14:00",599.95,2
615,"CDG","LHR","2022-01-06 09:00","2022-01-06 16:00",233.99,2
618,"CDG","LHR","2022-01-06 10:00","2022-01-06 18:00",79.95,2
621,"CDG","LHR","2022-01-06 12:00","2022-01-06 20:00",125.00,2
624,"CDG","LHR","2022-01-06 14:00","2022-01-07 00:00",299.99,2
627,"CDG","LHR","2022-01-07 15:00","2022-01-07 03:00",599.95,2
630,"CDG","ARN","2022-01-06 04:00","2022-01-06 08:00",233.99,1
633,"CDG","ARN","2022-01-06 06:00","2022-01-06 11:00",209.89,1
636,"CDG","ARN","2022-01-06 08:00","2022-01-06 14:00",59.00,1
639,"CDG","ARN","2022-01-06 09:00","2022-01-06 16:00",79.95,1
642,"CDG","GCM","2022-01-06 04:00","2022-01-06 08:00",125.00,2
645,"CDG","GCM","2022-01-06 06:00","2022-01-06 11:00",99.95,2
648,"CDG","GCM","2022-01-06 08:00","2022-01-06 14:00",233.99,2
651,"CDG","GCM","2022-01-06 09:00","2022-01-06 16:00",59.00,2
654,"CDG","GCM","2022-01-06 10:00","2022-01-06 18:00",599.95,2
657,"CDG","GCM","2022-01-06 12:00","2022-01-06 20:00",79.95,2
660,"CDG","GCM","2022-01-06 14:00","2022-01-07 00:00",59.00,2
663,"CDG","YYZ","2022-01-06 04:00","2022-01-06 08:00",79.95,1
666,"CDG","YYZ","2022-01-06 06:00","2022-01-06 11:00",233.99,1
669,"CDG","YYZ","2022-01-06 08:00","2022-01-06 14:00",209.89,1
672,"CDG","YYZ","2022-01-06 09:00","2022-01-06 16:00",159.99,1
675,"CDG","YYZ","2022-01-06 10:00","2022-01-06 18:00",79.95,1
678,"CDG","ITO","2022-01-06 04:00","2022-01-06 08:00",209.89,1
681,"CDG","ITO","2022-01-06 06:00","2022-01-06 11:00",233.99,1
684,"CDG","ITO","2022-01-06 08:00","2022-01-06 14:00",233.99,1
687,"CDG","ITO","2022-01-06 09:00","2022-01-06 16:00",159.99,1
690,"CDG","ITO","2022-01-06 10:00","2022-01-06 18:00",209.89,1
693,"CDG","ITO","2022-01-06 12:00","2022-01-06 20:00",299.99,1
696,"CDG","ITO","2022-01-06 14:00","2022-01-07 00:00",233.99,1
699,"CDG","ITO","2022-01-07 15:00","2022-01-07 03:00",599.95,1
702,"CDG","HNL","2022-01-06 04:00","2022-01-06 08:00",59.00,1
705,"CDG","HNL","2022-01-06 06:00","2022-01-06 11:00",159.99,1
708,"CDG","HNL","2022-01-06 08:00","2022-01-06 14:00",125.00,1
711,"CDG","HNL","2022-01-06 09:00","2022-01-06 16:00",159.99,1
714,"CDG","HNL","2022-01-06 10:00","2022-01-06 18:00",209.89,1
717,"LHR","HNL","2022-01-06 04:00","2022-01-06 08:00",99.95,2
720,"LHR","HNL","2022-01-06 06:00","2022-01-06 11:00",79.95,2
723,"LHR","HNL","2022-01-06 08:00","2022-01-06 14:00",599.95,2
726,"LHR","HNL","2022-01-06 09:00","2022-01-06 16:00",125.00,2
729,"LHR","HNL","2022-01-06 10:00","2022-01-06 18:00",79.95,2
732,"LHR","HNL","2022-01-06 12:00","2022-01-06 20:00",159.99,2
735,"LHR","HNL","2022-01-06 14:00","2022-01-07 00:00",59.00,2
738,"LHR","HNL","2022-01-07 15:00","2022-01-07 03:00",159.99,2
741,"LHR","HKG","2022-01-06 04:00","2022-01-06 08:00",199.99,2
744,"LHR","HKG","2022-01-06 06:00","2022-01-06 11:00",199.99,2
747,"LHR","HKG","2022-01-06 08:00","2022-01-06 14:00",299.99,2
750,"LHR","HKG","2022-01-06 09:00","2022-01-06 16:00",599.95,2
753,"LHR","HKG","2022-01-06 10:00","2022-01-06 18:00",79.95,2
756,"LHR","NRT","2022-01-06 04:00","2022-01-06 08:00",159.99,3
759.00,"LHR","NRT","2022-01-06 06:00","2022-01-06 11:00",159.99,3
762,"LHR","NRT","2022-01-06 08:00","2022-01-06 14:00",59.00,3
765,"LHR","NRT","2022-01-06 09:00","2022-01-06 16:00",59.00,3
768,"LHR","NRT","2022-01-06 10:00","2022-01-06 18:00",125.00,3
771,"LHR","NRT","2022-01-06 12:00","2022-01-06 20:00",599.95,3
774,"LHR","NRT","2022-01-06 14:00","2022-01-07 00:00",99.95,3
777,"LHR","NRT","2022-01-07 15:00","2022-01-07 03:00",125.00,3
780,"LHR","NRT","2022-01-07 17:00","2022-01-08 77:00",99.95,3
783,"LHR","CDG","2022-01-06 04:00","2022-01-06 08:00",99.95,2
786,"LHR","CDG","2022-01-06 06:00","2022-01-06 11:00",125.00,2
789,"LHR","CDG","2022-01-06 08:00","2022-01-06 14:00",233.99,2
792,"LHR","CDG","2022-01-06 09:00","2022-01-06 16:00",599.95,2
795,"LHR","GCM","2022-01-06 04:00","2022-01-06 08:00",209.89,4
798,"LHR","GCM","2022-01-06 06:00","2022-01-06 11:00",299.99,4
801,"LHR","GCM","2022-01-06 08:00","2022-01-06 14:00",125.00,4
804,"LHR","GCM","2022-01-06 09:00","2022-01-06 16:00",299.99,4
807,"LHR","GCM","2022-01-06 10:00","2022-01-06 18:00",79.95,4
810,"LHR","GCM","2022-01-06 12:00","2022-01-06 20:00",299.99,4
813,"LHR","YYZ","2022-01-06 04:00","2022-01-06 08:00",99.95,1
816,"LHR","ITO","2022-01-06 04:00","2022-01-06 08:00",599.95,4
819,"LHR","ITO","2022-01-06 06:00","2022-01-06 11:00",159.99,4
822,"LHR","ITO","2022-01-06 08:00","2022-01-06 14:00",199.99,4
825,"LHR","ITO","2022-01-06 09:00","2022-01-06 16:00",233.99,4
828,"LHR","ITO","2022-01-06 10:00","2022-01-06 18:00",159.99,4
831,"LHR","ITO","2022-01-06 12:00","2022-01-06 20:00",99.95,4
834,"LHR","CUR","2022-01-06 04:00","2022-01-06 08:00",125.00,3
837,"LHR","CUR","2022-01-06 06:00","2022-01-06 11:00",159.99,3
840,"LHR","CUR","2022-01-06 08:00","2022-01-06 14:00",199.99,3
843,"LHR","CUR","2022-01-06 09:00","2022-01-06 16:00",99.95,3
846,"LHR","CUR","2022-01-06 10:00","2022-01-06 18:00",199.99,3
849,"ARN","HNL","2022-01-06 04:00","2022-01-06 08:00",599.95,2
852,"ARN","HNL","2022-01-06 06:00","2022-01-06 11:00",59.00,2
855,"ARN","HNL","2022-01-06 08:00","2022-01-06 14:00",233.99,2
858,"ARN","HKG","2022-01-06 04:00","2022-01-06 08:00",59.00,2
861,"ARN","NRT","2022-01-06 04:00","2022-01-06 08:00",99.95,2
864,"ARN","NRT","2022-01-06 06:00","2022-01-06 11:00",599.95,2
867,"ARN","NRT","2022-01-06 08:00","2022-01-06 14:00",209.89,2
870,"ARN","NRT","2022-01-06 09:00","2022-01-06 16:00",59.00,2
873,"ARN","NRT","2022-01-06 10:00","2022-01-06 18:00",59.00,2
876,"ARN","NRT","2022-01-06 12:00","2022-01-06 20:00",159.99,2
879,"ARN","NRT","2022-01-06 14:00","2022-01-07 00:00",79.95,2
882,"ARN","NRT","2022-01-07 15:00","2022-01-07 03:00",209.89,2
885,"ARN","CDG","2022-01-06 04:00","2022-01-06 08:00",299.99,1
888,"ARN","CDG","2022-01-06 06:00","2022-01-06 11:00",125.00,1
891,"ARN","CDG","2022-01-06 08:00","2022-01-06 14:00",199.99,1
894,"ARN","CDG","2022-01-06 09:00","2022-01-06 16:00",99.95,1
897,"ARN","CDG","2022-01-06 10:00","2022-01-06 18:00",125.00,1
900,"ARN","CDG","2022-01-06 12:00","2022-01-06 20:00",125.00,1
903,"ARN","CDG","2022-01-06 14:00","2022-01-07 00:00",209.89,1
906,"ARN","CDG","2022-01-07 15:00","2022-01-07 03:00",199.99,1
909,"ARN","CDG","2022-01-07 17:00","2022-01-08 77:00",209.89,1
912,"ARN","LHR","2022-01-06 04:00","2022-01-06 08:00",125.00,3
915,"ARN","LHR","2022-01-06 06:00","2022-01-06 11:00",209.89,3
918,"ARN","LHR","2022-01-06 08:00","2022-01-06 14:00",233.99,3
921,"ARN","LHR","2022-01-06 09:00","2022-01-06 16:00",159.99,3
924,"ARN","LHR","2022-01-06 10:00","2022-01-06 18:00",599.95,3
927,"ARN","LHR","2022-01-06 12:00","2022-01-06 20:00",99.95,3
930,"ARN","LHR","2022-01-06 14:00","2022-01-07 00:00",99.95,3
933,"ARN","LHR","2022-01-07 15:00","2022-01-07 03:00",209.89,3
936,"ARN","GCM","2022-01-06 04:00","2022-01-06 08:00",299.99,2
939,"ARN","GCM","2022-01-06 06:00","2022-01-06 11:00",233.99,2
942,"ARN","GCM","2022-01-06 08:00","2022-01-06 14:00",59.00,2
945,"ARN","GCM","2022-01-06 09:00","2022-01-06 16:00",99.95,2
948,"ARN","GCM","2022-01-06 10:00","2022-01-06 18:00",125.00,2
951,"ARN","GCM","2022-01-06 12:00","2022-01-06 20:00",199.99,2
954,"ARN","GCM","2022-01-06 14:00","2022-01-07 00:00",125.00,2
957,"ARN","GCM","2022-01-07 15:00","2022-01-07 03:00",99.95,2
960,"ARN","YYZ","2022-01-06 04:00","2022-01-06 08:00",159.99,2
963,"ARN","YYZ","2022-01-06 06:00","2022-01-06 11:00",233.99,2
966,"ARN","ITO","2022-01-06 04:00","2022-01-06 08:00",233.99,3
969,"ARN","ITO","2022-01-06 06:00","2022-01-06 11:00",209.89,3
972,"ARN","ITO","2022-01-06 08:00","2022-01-06 14:00",125.00,3
975,"ARN","ITO","2022-01-06 09:00","2022-01-06 16:00",233.99,3
978,"ARN","ITO","2022-01-06 10:00","2022-01-06 18:00",299.99,3
981,"ARN","HNL","2022-01-06 04:00","2022-01-06 08:00",299.99,2
984,"ARN","HNL","2022-01-06 06:00","2022-01-06 11:00",59.00,2
987,"ARN","HNL","2022-01-06 08:00","2022-01-06 14:00",599.95,2
990,"ARN","HNL","2022-01-06 09:00","2022-01-06 16:00",99.95,2
993,"ARN","HNL","2022-01-06 10:00","2022-01-06 18:00",233.99,2
996,"ARN","HNL","2022-01-06 12:00","2022-01-06 20:00",99.95,2
999,"ARN","HNL","2022-01-06 14:00","2022-01-07 00:00",209.89,2
1002,"ARN","HNL","2022-01-07 15:00","2022-01-07 03:00",79.95,2
1005,"GCM","HNL","2022-01-06 04:00","2022-01-06 08:00",299.99,3
1008,"GCM","HNL","2022-01-06 06:00","2022-01-06 11:00",99.95,3
1011,"GCM","HKG","2022-01-06 04:00","2022-01-06 08:00",233.99,3
1014,"GCM","HKG","2022-01-06 06:00","2022-01-06 11:00",99.95,3
1017,"GCM","HKG","2022-01-06 08:00","2022-01-06 14:00",59.00,3
1020,"GCM","HKG","2022-01-06 09:00","2022-01-06 16:00",209.89,3
1023,"GCM","HKG","2022-01-06 10:00","2022-01-06 18:00",99.95,3
1026,"GCM","NRT","2022-01-06 04:00","2022-01-06 08:00",159.99,2
1029,"GCM","CDG","2022-01-06 04:00","2022-01-06 08:00",599.95,2
1032,"GCM","CDG","2022-01-06 06:00","2022-01-06 11:00",599.95,2
1035,"GCM","CDG","2022-01-06 08:00","2022-01-06 14:00",299.99,2
1038,"GCM","LHR","2022-01-06 04:00","2022-01-06 08:00",159.99,4
1041,"GCM","ARN","2022-01-06 04:00","2022-01-06 08:00",199.99,3
1044,"GCM","ARN","2022-01-06 06:00","2022-01-06 11:00",233.99,3
1047,"GCM","ARN","2022-01-06 08:00","2022-01-06 14:00",199.99,3
1050,"GCM","YYZ","2022-01-06 04:00","2022-01-06 08:00",199.99,3
1053,"GCM","YYZ","2022-01-06 06:00","2022-01-06 11:00",199.99,3
1056,"GCM","YYZ","2022-01-06 08:00","2022-01-06 14:00",599.95,3
1059.00,"GCM","YYZ","2022-01-06 09:00","2022-01-06 16:00",79.95,3
1062,"GCM","YYZ","2022-01-06 10:00","2022-01-06 18:00",99.95,3
1065,"GCM","YYZ","2022-01-06 12:00","2022-01-06 20:00",59.00,3
1068,"GCM","YYZ","2022-01-06 14:00","2022-01-07 00:00",159.99,3
1071,"GCM","ITO","2022-01-06 04:00","2022-01-06 08:00",599.95,1
1074,"GCM","ITO","2022-01-06 06:00","2022-01-06 11:00",209.89,1
1077,"GCM","ITO","2022-01-06 08:00","2022-01-06 14:00",233.99,1
1080,"GCM","ITO","2022-01-06 09:00","2022-01-06 16:00",99.95,1
1083,"GCM","ITO","2022-01-06 10:00","2022-01-06 18:00",233.99,1
1086,"GCM","ITO","2022-01-06 12:00","2022-01-06 20:00",159.99,1
1089,"GCM","ITO","2022-01-06 14:00","2022-01-07 00:00",233.99,1
1092,"GCM","ITO","2022-01-07 15:00","2022-01-07 03:00",59.00,1
1095,"GCM","ITO","2022-01-07 17:00","2022-01-08 77:00",79.95,1
1098,"GCM","HNL","2022-01-06 04:00","2022-01-06 08:00",199.99,2
1101,"GCM","HNL","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1104,"GCM","HNL","2022-01-06 08:00","2022-01-06 14:00",233.99,2
1107,"GCM","HNL","2022-01-06 09:00","2022-01-06 16:00",199.99,2
1110,"GCM","CUR","2022-01-06 04:00","2022-01-06 08:00",125.00,1
1113,"GCM","CUR","2022-01-06 06:00","2022-01-06 11:00",599.95,1
1116,"GCM","CUR","2022-01-06 08:00","2022-01-06 14:00",125.00,1
1119,"GCM","CUR","2022-01-06 09:00","2022-01-06 16:00",233.99,1
1122,"GCM","CUR","2022-01-06 10:00","2022-01-06 18:00",59.00,1
1125.00,"YYZ","HNL","2022-01-06 04:00","2022-01-06 08:00",125.00,1
1128,"YYZ","HNL","2022-01-06 06:00","2022-01-06 11:00",599.95,1
1131,"YYZ","HNL","2022-01-06 08:00","2022-01-06 14:00",299.99,1
1134,"YYZ","HKG","2022-01-06 04:00","2022-01-06 08:00",125.00,2
1137,"YYZ","HKG","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1140,"YYZ","NRT","2022-01-06 04:00","2022-01-06 08:00",125.00,3
1143,"YYZ","NRT","2022-01-06 06:00","2022-01-06 11:00",233.99,3
1146,"YYZ","NRT","2022-01-06 08:00","2022-01-06 14:00",233.99,3
1149,"YYZ","NRT","2022-01-06 09:00","2022-01-06 16:00",599.95,3
1152,"YYZ","NRT","2022-01-06 10:00","2022-01-06 18:00",125.00,3
1155,"YYZ","CDG","2022-01-06 04:00","2022-01-06 08:00",199.99,2
1158,"YYZ","CDG","2022-01-06 06:00","2022-01-06 11:00",199.99,2
1161,"YYZ","CDG","2022-01-06 08:00","2022-01-06 14:00",125.00,2
1164,"YYZ","CDG","2022-01-06 09:00","2022-01-06 16:00",79.95,2
1167,"YYZ","CDG","2022-01-06 10:00","2022-01-06 18:00",233.99,2
1170,"YYZ","CDG","2022-01-06 12:00","2022-01-06 20:00",209.89,2
1173,"YYZ","CDG","2022-01-06 14:00","2022-01-07 00:00",299.99,2
1176,"YYZ","CDG","2022-01-07 15:00","2022-01-07 03:00",59.00,2
1179,"YYZ","LHR","2022-01-06 04:00","2022-01-06 08:00",59.00,4
1182,"YYZ","LHR","2022-01-06 06:00","2022-01-06 11:00",59.00,4
1185,"YYZ","LHR","2022-01-06 08:00","2022-01-06 14:00",599.95,4
1188,"YYZ","ARN","2022-01-06 04:00","2022-01-06 08:00",125.00,2
1191,"YYZ","ARN","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1194,"YYZ","GCM","2022-01-06 04:00","2022-01-06 08:00",209.89,3
1197,"YYZ","GCM","2022-01-06 06:00","2022-01-06 11:00",199.99,3
1200,"YYZ","GCM","2022-01-06 08:00","2022-01-06 14:00",233.99,3
1203,"YYZ","GCM","2022-01-06 09:00","2022-01-06 16:00",79.95,3
1206,"YYZ","GCM","2022-01-06 10:00","2022-01-06 18:00",159.99,3
1209,"YYZ","GCM","2022-01-06 12:00","2022-01-06 20:00",599.95,3
1212,"YYZ","GCM","2022-01-06 14:00","2022-01-07 00:00",199.99,3
1215,"YYZ","GCM","2022-01-07 15:00","2022-01-07 03:00",233.99,3
1218,"YYZ","ITO","2022-01-06 04:00","2022-01-06 08:00",59.00,2
1221,"YYZ","ITO","2022-01-06 06:00","2022-01-06 11:00",233.99,2
1224,"YYZ","ITO","2022-01-06 08:00","2022-01-06 14:00",209.89,2
1227,"YYZ","ITO","2022-01-06 09:00","2022-01-06 16:00",599.95,2
1230,"YYZ","ITO","2022-01-06 10:00","2022-01-06 18:00",79.95,2
1233,"YYZ","ITO","2022-01-06 12:00","2022-01-06 20:00",159.99,2
1236,"YYZ","ITO","2022-01-06 14:00","2022-01-07 00:00",299.99,2
1239,"YYZ","HNL","2022-01-06 04:00","2022-01-06 08:00",125.00,1
1242,"YYZ","HNL","2022-01-06 06:00","2022-01-06 11:00",599.95,1
1245,"ITO","HNL","2022-01-06 04:00","2022-01-06 08:00",159.99,3
1248,"ITO","HNL","2022-01-06 06:00","2022-01-06 11:00",233.99,3
1251,"ITO","HNL","2022-01-06 08:00","2022-01-06 14:00",79.95,3
1254,"ITO","HNL","2022-01-06 09:00","2022-01-06 16:00",599.95,3
1257,"ITO","HNL","2022-01-06 10:00","2022-01-06 18:00",209.89,3
1260,"ITO","HNL","2022-01-06 12:00","2022-01-06 20:00",209.89,3
1263,"ITO","HNL","2022-01-06 14:00","2022-01-07 00:00",599.95,3
1266,"ITO","HNL","2022-01-07 15:00","2022-01-07 03:00",125.00,3
1269,"ITO","HKG","2022-01-06 04:00","2022-01-06 08:00",79.95,2
1272,"ITO","HKG","2022-01-06 06:00","2022-01-06 11:00",79.95,2
1275,"ITO","CDG","2022-01-06 04:00","2022-01-06 08:00",199.99,2
1278,"ITO","CDG","2022-01-06 06:00","2022-01-06 11:00",59.00,2
1281,"ITO","CDG","2022-01-06 08:00","2022-01-06 14:00",199.99,2
1284,"ITO","CDG","2022-01-06 09:00","2022-01-06 16:00",159.99,2
1287,"ITO","CDG","2022-01-06 10:00","2022-01-06 18:00",79.95,2
1290,"ITO","CDG","2022-01-06 12:00","2022-01-06 20:00",199.99,2
1293,"ITO","CDG","2022-01-06 14:00","2022-01-07 00:00",125.00,2
1296,"ITO","LHR","2022-01-06 04:00","2022-01-06 08:00",79.95,1
1299,"ITO","LHR","2022-01-06 06:00","2022-01-06 11:00",99.95,1
1302,"ITO","LHR","2022-01-06 08:00","2022-01-06 14:00",159.99,1
1305,"ITO","ARN","2022-01-06 04:00","2022-01-06 08:00",79.95,2
1308,"ITO","ARN","2022-01-06 06:00","2022-01-06 11:00",79.95,2
1311,"ITO","ARN","2022-01-06 08:00","2022-01-06 14:00",209.89,2
1314,"ITO","ARN","2022-01-06 09:00","2022-01-06 16:00",199.99,2
1317,"ITO","ARN","2022-01-06 10:00","2022-01-06 18:00",99.95,2
1320,"ITO","GCM","2022-01-06 04:00","2022-01-06 08:00",299.99,2
1323,"ITO","GCM","2022-01-06 06:00","2022-01-06 11:00",159.99,2
1326,"ITO","GCM","2022-01-06 08:00","2022-01-06 14:00",199.99,2
1329,"ITO","GCM","2022-01-06 09:00","2022-01-06 16:00",125.00,2
1332,"ITO","YYZ","2022-01-06 04:00","2022-01-06 08:00",159.99,1
1335,"ITO","YYZ","2022-01-06 06:00","2022-01-06 11:00",159.99,1
1338,"ITO","YYZ","2022-01-06 08:00","2022-01-06 14:00",233.99,1
1341,"ITO","YYZ","2022-01-06 09:00","2022-01-06 16:00",59.00,1
1344,"ITO","YYZ","2022-01-06 10:00","2022-01-06 18:00",233.99,1
1347,"ITO","YYZ","2022-01-06 12:00","2022-01-06 20:00",199.99,1
1350,"ITO","YYZ","2022-01-06 14:00","2022-01-07 00:00",79.95,1
1353,"ITO","HNL","2022-01-06 04:00","2022-01-06 08:00",233.99,2
1356,"ITO","HNL","2022-01-06 06:00","2022-01-06 11:00",59.00,2
1359.00,"ITO","HNL","2022-01-06 08:00","2022-01-06 14:00",599.95,2
1362,"ITO","HNL","2022-01-06 09:00","2022-01-06 16:00",233.99,2
1365,"ITO","HNL","2022-01-06 10:00","2022-01-06 18:00",125.00,2
1368,"ITO","HNL","2022-01-06 12:00","2022-01-06 20:00",159.99,2
1371,"ITO","HNL","2022-01-06 14:00","2022-01-07 00:00",209.89,2
1374,"ITO","CUR","2022-01-06 04:00","2022-01-06 08:00",79.95,3
1377,"ITO","CUR","2022-01-06 06:00","2022-01-06 11:00",59.00,3
1380,"ITO","CUR","2022-01-06 08:00","2022-01-06 14:00",59.00,3
1383,"ITO","CUR","2022-01-06 09:00","2022-01-06 16:00",99.95,3
1386,"ITO","CUR","2022-01-06 10:00","2022-01-06 18:00",59.00,3
1389,"ITO","CUR","2022-01-06 12:00","2022-01-06 20:00",125.00,3
1392,"ITO","CUR","2022-01-06 14:00","2022-01-07 00:00",233.99,3
1395,"ITO","CUR","2022-01-07 15:00","2022-01-07 03:00",125.00,3
1398,"HNL","HNL","2022-01-06 04:00","2022-01-06 08:00",299.99,1
1401,"HNL","HNL","2022-01-06 06:00","2022-01-06 11:00",125.00,1
1404,"HNL","HNL","2022-01-06 08:00","2022-01-06 14:00",79.95,1
1407,"HNL","HNL","2022-01-06 09:00","2022-01-06 16:00",299.99,1
1410,"HNL","HKG","2022-01-06 04:00","2022-01-06 08:00",233.99,2
1413,"HNL","HKG","2022-01-06 06:00","2022-01-06 11:00",59.00,2
1416,"HNL","HKG","2022-01-06 08:00","2022-01-06 14:00",159.99,2
1419,"HNL","NRT","2022-01-06 04:00","2022-01-06 08:00",599.95,2
1422,"HNL","NRT","2022-01-06 06:00","2022-01-06 11:00",125.00,2
1425,"HNL","NRT","2022-01-06 08:00","2022-01-06 14:00",159.99,2
1428,"HNL","NRT","2022-01-06 09:00","2022-01-06 16:00",59.00,2
1431,"HNL","NRT","2022-01-06 10:00","2022-01-06 18:00",299.99,2
1434,"HNL","NRT","2022-01-06 12:00","2022-01-06 20:00",233.99,2
1437,"HNL","LHR","2022-01-06 04:00","2022-01-06 08:00",99.95,4
1440,"HNL","LHR","2022-01-06 06:00","2022-01-06 11:00",199.99,4
1443,"HNL","LHR","2022-01-06 08:00","2022-01-06 14:00",233.99,4
1446,"HNL","LHR","2022-01-06 09:00","2022-01-06 16:00",59.00,4
1449,"HNL","ARN","2022-01-06 04:00","2022-01-06 08:00",199.99,1
1452,"HNL","ARN","2022-01-06 06:00","2022-01-06 11:00",159.99,1
1455,"HNL","GCM","2022-01-06 04:00","2022-01-06 08:00",299.99,3
1458,"HNL","GCM","2022-01-06 06:00","2022-01-06 11:00",99.95,3
1461,"HNL","GCM","2022-01-06 08:00","2022-01-06 14:00",299.99,3
1464,"HNL","GCM","2022-01-06 09:00","2022-01-06 16:00",59.00,3
1467,"HNL","GCM","2022-01-06 10:00","2022-01-06 18:00",209.89,3
1470,"HNL","ITO","2022-01-06 04:00","2022-01-06 08:00",299.99,4
1473,"HNL","ITO","2022-01-06 06:00","2022-01-06 11:00",233.99,4
1476,"HNL","ITO","2022-01-06 08:00","2022-01-06 14:00",99.95,4
1479,"HNL","ITO","2022-01-06 09:00","2022-01-06 16:00",159.99,4
1482,"HNL","ITO","2022-01-06 10:00","2022-01-06 18:00",79.95,4
1485,"HNL","ITO","2022-01-06 12:00","2022-01-06 20:00",59.00,4
1488,"CUR","HNL","2022-01-06 04:00","2022-01-06 08:00",599.95,1
1491,"CUR","HNL","2022-01-06 06:00","2022-01-06 11:00",59.00,1
1494,"CUR","HNL","2022-01-06 08:00","2022-01-06 14:00",59.00,1
1497,"CUR","HNL","2022-01-06 09:00","2022-01-06 16:00",125.00,1
1500,"CUR","HNL","2022-01-06 10:00","2022-01-06 18:00",159.99,1
1503,"CUR","HKG","2022-01-06 04:00","2022-01-06 08:00",199.99,1
1506,"CUR","HKG","2022-01-06 06:00","2022-01-06 11:00",199.99,1
1509,"CUR","HKG","2022-01-06 08:00","2022-01-06 14:00",125.00,1
1512,"CUR","HKG","2022-01-06 09:00","2022-01-06 16:00",233.99,1
1515,"CUR","HKG","2022-01-06 10:00","2022-01-06 18:00",79.95,1
1518,"CUR","CDG","2022-01-06 04:00","2022-01-06 08:00",79.95,2
1521,"CUR","CDG","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1524,"CUR","CDG","2022-01-06 08:00","2022-01-06 14:00",209.89,2
1527,"CUR","LHR","2022-01-06 04:00","2022-01-06 08:00",299.99,2
1530,"CUR","LHR","2022-01-06 06:00","2022-01-06 11:00",199.99,2
1533,"CUR","LHR","2022-01-06 08:00","2022-01-06 14:00",99.95,2
1536,"CUR","LHR","2022-01-06 09:00","2022-01-06 16:00",209.89,2
1539,"CUR","LHR","2022-01-06 10:00","2022-01-06 18:00",599.95,2
1542,"CUR","LHR","2022-01-06 12:00","2022-01-06 20:00",59.00,2
1545,"CUR","LHR","2022-01-06 14:00","2022-01-07 00:00",599.95,2
1548,"CUR","ARN","2022-01-06 04:00","2022-01-06 08:00",233.99,2
1551,"CUR","ARN","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1554,"CUR","ARN","2022-01-06 08:00","2022-01-06 14:00",233.99,2
1557,"CUR","ARN","2022-01-06 09:00","2022-01-06 16:00",199.99,2
1560,"CUR","GCM","2022-01-06 04:00","2022-01-06 08:00",79.95,2
1563,"CUR","GCM","2022-01-06 06:00","2022-01-06 11:00",209.89,2
1566,"CUR","ITO","2022-01-06 04:00","2022-01-06 08:00",233.99,1
1569,"CUR","ITO","2022-01-06 06:00","2022-01-06 11:00",99.95,1
1572,"CUR","HNL","2022-01-06 04:00","2022-01-06 08:00",599.95,2
1575,"CUR","HNL","2022-01-06 06:00","2022-01-06 11:00",99.95,2
1578,"CUR","HNL","2022-01-06 08:00","2022-01-06 14:00",233.99,2
1581,"CUR","HNL","2022-01-06 09:00","2022-01-06 16:00",59.00,2
1584,"CUR","HNL","2022-01-06 10:00","2022-01-06 18:00",299.99,2
1587,"CUR","HNL","2022-01-06 12:00","2022-01-06 20:00",199.99,2
102,"HNL","HKG","2022-01-07 04:00","2022-01-07 08:00",125.00,4
105,"HNL","HKG","2022-01-07 06:00","2022-01-07 11:00",209.89,4
108,"HNL","HKG","2022-01-07 08:00","2022-01-07 14:00",299.99,4
111,"HNL","HKG","2022-01-07 09:00","2022-01-07 16:00",125.00,4
114,"HNL","HKG","2022-01-07 10:00","2022-01-07 18:00",59.00,4
117,"HNL","NRT","2022-01-07 04:00","2022-01-07 08:00",99.95,1
120,"HNL","NRT","2022-01-07 06:00","2022-01-07 11:00",209.89,1
123,"HNL","NRT","2022-01-07 08:00","2022-01-07 14:00",125.00,1
126,"HNL","NRT","2022-01-07 09:00","2022-01-07 16:00",59.00,1
129,"HNL","NRT","2022-01-07 10:00","2022-01-07 18:00",59.00,1
132,"HNL","CDG","2022-01-07 04:00","2022-01-07 08:00",233.99,2
135,"HNL","CDG","2022-01-07 06:00","2022-01-07 11:00",209.89,2
138,"HNL","CDG","2022-01-07 08:00","2022-01-07 14:00",233.99,2
141,"HNL","LHR","2022-01-07 04:00","2022-01-07 08:00",209.89,2
144,"HNL","LHR","2022-01-07 06:00","2022-01-07 11:00",99.95,2
147,"HNL","LHR","2022-01-07 08:00","2022-01-07 14:00",159.99,2
